name,city,country,iata,icao,latitude,longitude,continent
Monastir Habib Bourguiba International Airport,Monastir,Tunisia,MIR,DTMB,35.75809860229492,10.75469970703125,Africa
Tunis Carthage International Airport,Tunis,Tunisia,TUN,DTTA,36.85100173950195,10.22719955444336,Africa
Sidi Ahmed Air Base,Bizerte,Tunisia,\N,DTTB,37.245398,9.79145,Africa
Remada Air Base,Remada,Tunisia,\N,DTTD,32.30619812011719,10.382100105285645,Africa
Gafsa Ksar International Airport,Gafsa,Tunisia,GAF,DTTF,34.422000885009766,8.822500228881836,Africa
Gabès Matmata International Airport,Gabes,Tunisia,GAE,DTTG,33.87689971923828,10.103300094604492,Africa
Borj El Amri Airport,Bordj El Amri,Tunisia,\N,DTTI,36.72129821777344,9.94314956665039,Africa
Djerba Zarzis International Airport,Djerba,Tunisia,DJE,DTTJ,33.875,10.775500297546387,Africa
El Borma Airport,El Borma,Tunisia,EBM,DTTR,31.704299926757812,9.254619598388672,Africa
Sfax Thyna International Airport,Sfax,Tunisia,SFA,DTTX,34.71799850463867,10.690999984741211,Africa
Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,DTTZ,33.939701080322266,8.110560417175293,Africa
Niamtougou International Airport,Niatougou,Togo,LRL,DXNG,9.767330169677734,1.091249942779541,Africa
Lomé-Tokoin Airport,Lome,Togo,LFW,DXXX,6.165609836578369,1.2545100450515747,Africa
Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,EBAW,51.1893997192,4.46027994156,Europe
Beauvechain Air Base,Beauvechain,Belgium,\N,EBBE,50.75859832763672,4.768330097198486,Europe
Kleine Brogel Air Base,Kleine Brogel,Belgium,\N,EBBL,51.168301,5.47,Europe
Brussels Airport,Brussels,Belgium,BRU,EBBR,50.901401519800004,4.48443984985,Europe
Jehonville Air Base,Bertrix,Belgium,\N,EBBX,49.891700744628906,5.2238898277282715,Europe
Brussels South Charleroi Airport,Charleroi,Belgium,CRL,EBCI,50.459202,4.45382,Europe
Chièvres Air Base,Chievres,Belgium,\N,EBCV,50.575801849365234,3.8310000896453857,Europe
Koksijde Air Base,Koksijde,Belgium,\N,EBFN,51.090301513671875,2.652780055999756,Europe
Florennes Air Base,Florennes,Belgium,\N,EBFS,50.2433013916,4.64583015442,Europe
Wevelgem Airport,Kortrijk-vevelgem,Belgium,KJK,EBKT,50.817199707,3.20472002029,Europe
Liège Airport,Liege,Belgium,LGG,EBLG,50.63740158081055,5.443220138549805,Europe
Ostend-Bruges International Airport,Ostend,Belgium,OST,EBOS,51.198898315399994,2.8622200489,Europe
Zutendaal Air Base,Zutendaal,Belgium,\N,EBSL,50.9474983215332,5.590559959411621,Europe
Brustem Airfield Sint Truiden,Sint-truiden,Belgium,\N,EBST,50.791901,5.20167,Europe
Saint Hubert Air Base,St.-hubert,Belgium,\N,EBSU,50.034400939941406,5.440810203552246,Europe
Ursel Air Base,Ursel,Belgium,\N,EBUL,51.14419937133789,3.475559949874878,Europe
Weelde Air Base,Weelde,Belgium,\N,EBWE,51.394798278808594,4.9601898193359375,Europe
Zoersel (Oostmalle) Airfield,Zoersel,Belgium,OBL,EBZR,51.264702,4.75333,Europe
Flugplatz Bautzen,Bautzen,Germany,\N,EDAB,51.193611,14.519722,Europe
Altenburg-Nobitz Airport,Altenburg,Germany,AOC,EDAC,50.981945,12.506389,Europe
Dessau Airfield,Dessau,Germany,\N,EDAD,51.831694,12.190962,Europe
Eisenhüttenstadt Airfield,Eisenhuettenstadt,Germany,\N,EDAE,52.195856,14.58753,Europe
Großenhain Airport,Suhl,Germany,\N,EDAK,51.30805587768555,13.555556297302246,Europe
Merseburg Airport,Muehlhausen,Germany,\N,EDAM,51.3630556,11.9408333,Europe
Halle-Oppin Airport,Halle,Germany,\N,EDAQ,51.552223,12.053889,Europe
Riesa-Göhlis Airport,Riesa,Germany,IES,EDAU,51.2936096191,13.3561105728,Europe
Rechlin-Lärz Airport,Rechlin-laerz,Germany,REB,EDAX,53.306388855,12.7522220612,Europe
Strausberg Airport,Strausberg,Germany,\N,EDAY,52.5805549621582,13.916666984558105,Europe
Schönhagen Airport,Schoenhagen,Germany,QXH,EDAZ,52.203609,13.156389,Europe
Barth Airport,Barth,Germany,BBH,EDBH,54.338253,12.710515,Europe
Jena-Schöngleina Airfield,Jena,Germany,\N,EDBJ,50.915279,11.714444,Europe
Kyritz Airport,Kyritz,Germany,\N,EDBK,52.918888092041016,12.425277709960938,Europe
Magdeburg City Airport,Magdeburg,Germany,ZMG,EDBM,52.073612,11.626389,Europe
Rothenburg/Görlitz Airport,Rothenburg/ol,Germany,\N,EDBR,51.36333465576172,14.949999809265137,Europe
Anklam Airfield,Anklam,Germany,\N,EDCA,53.832779,13.668611,Europe
Cottbus-Drewitz Airport,Cottbus,Germany,CBU,EDCD,51.889442,14.531944,Europe
Kamenz Airport,Kamenz,Germany,\N,EDCM,51.29694366455078,14.1274995803833,Europe
Berlin-Schönefeld Airport,Berlin,Germany,SXF,EDDB,52.380001,13.5225,Europe
Dresden Airport,Dresden,Germany,DRS,EDDC,51.1328010559082,13.767200469970703,Europe
Erfurt Airport,Erfurt,Germany,ERF,EDDE,50.979801177978516,10.958100318908691,Europe
Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,Europe
Münster Osnabrück Airport,Munster,Germany,FMO,EDDG,52.134601593,7.68483018875,Europe
Hamburg Airport,Hamburg,Germany,HAM,EDDH,53.630401611328,9.9882297515869,Europe
Berlin-Tempelhof International Airport,Berlin,Germany,THF,EDDI,52.472999572753906,13.403900146484375,Europe
Cologne Bonn Airport,Cologne,Germany,CGN,EDDK,50.8658981323,7.1427397728,Europe
Düsseldorf Airport,Duesseldorf,Germany,DUS,EDDL,51.289501,6.76678,Europe
Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,Europe
Nuremberg Airport,Nuernberg,Germany,NUE,EDDN,49.498699,11.078056,Europe
Leipzig/Halle Airport,Leipzig,Germany,LEJ,EDDP,51.423889,12.236389,Europe
Saarbrücken Airport,Saarbruecken,Germany,SCN,EDDR,49.214599609400004,7.10950994492,Europe
Stuttgart Airport,Stuttgart,Germany,STR,EDDS,48.689899444599995,9.22196006775,Europe
Berlin-Tegel Airport,Berlin,Germany,TXL,EDDT,52.5597,13.2877,Europe
Hannover Airport,Hannover,Germany,HAJ,EDDV,52.461101532,9.685079574580001,Europe
Bremen Airport,Bremen,Germany,BRE,EDDW,53.0475006104,8.78666973114,Europe
Frankfurt-Egelsbach Airport,Egelsbach,Germany,QEF,EDFE,49.959999,8.645833,Europe
Frankfurt-Hahn Airport,Hahn,Germany,HHN,EDFH,49.9487,7.26389,Europe
Mannheim-City Airport,Mannheim,Germany,MHG,EDFM,49.473057,8.514167,Europe
Allendorf/Eder Airport,Allendorf,Germany,\N,EDFQ,51.03499984741211,8.680832862854004,Europe
Worms Airport,Worms,Germany,\N,EDFV,49.606945,8.368333,Europe
Mainz-Finthen Airport,Mainz,Germany,\N,EDFZ,49.967499,8.147222,Europe
Eisenach-Kindel Airport,Eisenach,Germany,EIB,EDGE,50.991604,10.47973,Europe
Siegerland Airport,Siegerland,Germany,SGE,EDGS,50.707698822021484,8.082969665527344,Europe
Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,EDHI,53.5352783203125,9.835556030273438,Europe
Kiel-Holtenau Airport,Kiel,Germany,KEL,EDHK,54.37944412231445,10.145277976989746,Europe
Lübeck Blankensee Airport,Luebeck,Germany,LBC,EDHL,53.8054008484,10.7192001343,Europe
Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,\N,EDKV,50.405555725,6.5288891792,Europe
Meinerzhagen Airport,Meinerzhagen,Germany,\N,EDKZ,51.099998474121094,7.599999904632568,Europe
Arnsberg-Menden Airport,Arnsberg,Germany,\N,EDLA,51.483890533447266,7.8983330726623535,Europe
Essen Mulheim Airport,Essen,Germany,ESS,EDLE,51.40230178833008,6.9373297691345215,Europe
Bielefeld Airport,Bielefeld,Germany,BFE,EDLI,51.964722,8.544444,Europe
Mönchengladbach Airport,Moenchengladbach,Germany,MGL,EDLN,51.230278,6.504444,Europe
Paderborn Lippstadt Airport,Paderborn,Germany,PAD,EDLP,51.614101409899995,8.616319656369999,Europe
Stadtlohn-Vreden Airport,Stadtlohn,Germany,\N,EDLS,51.99583435058594,6.8405561447143555,Europe
Dortmund Airport,Dortmund,Germany,DTM,EDLW,51.51829910279999,7.61223983765,Europe
Augsburg Airport,Augsburg,Germany,AGB,EDMA,48.425278,10.931667,Europe
Biberach a.d. Riß Airfield,Biberach,Germany,\N,EDMB,48.111111,9.762778,Europe
Eggenfelden Airport,Eggenfelden,Germany,\N,EDME,48.39611053466797,12.723610877990723,Europe
Mindelheim-Mattsies Airfield,Mindelheim,Germany,\N,EDMN,48.106945,10.525,Europe
Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,OBF,EDMO,48.081402,11.2831,Europe
Straubing Airport,Straubing,Germany,RBM,EDMS,48.90083312988281,12.516667366027832,Europe
Vilshofen Airport,Vilshofen,Germany,\N,EDMV,48.6349983215332,13.195555686950684,Europe
Leutkirch-Unterzeil Airport,Leutkirch,Germany,\N,EDNL,47.858890533447266,10.014166831970215,Europe
Friedrichshafen Airport,Friedrichshafen,Germany,FDH,EDNY,47.671298980699994,9.51148986816,Europe
Schwerin Parchim Airport,Parchim,Germany,SZW,EDOP,53.426998,11.7834,Europe
Stendal-Borstel Airport,Stendal,Germany,\N,EDOV,52.62888717651367,11.818611145019531,Europe
Aalen-Heidenheim/Elchingen Airport,Aalen-heidenheim,Germany,\N,EDPA,48.77777862548828,10.264721870422363,Europe
Bayreuth Airport,Bayreuth,Germany,BYU,EDQD,49.985001,11.64,Europe
Burg Feuerstein Airport,Burg Feuerstein,Germany,URD,EDQE,49.794166564941,11.133610725403,Europe
Hof-Plauen Airport,Hof,Germany,HOQ,EDQM,50.288612365722656,11.856389045715332,Europe
Haßfurt-Schweinfurt Airport,Hassfurt,Germany,\N,EDQT,50.0180549621582,10.529443740844727,Europe
Koblenz-Winningen Airfield,Koblenz,Germany,\N,EDRK,50.325558,7.528611,Europe
Trier-Föhren Airport,Trier,Germany,\N,EDRT,49.863888,6.7875,Europe
Speyer Airfield,Speyer,Germany,\N,EDRY,49.304722,8.451389,Europe
Zweibrücken Airport,Zweibruecken,Germany,ZQW,EDRZ,49.2094,7.40056,Europe
Donaueschingen-Villingen Airport,Donaueschingen,Germany,ZQL,EDTD,47.97333145139999,8.52222156525,Europe
Freiburg i. Br. Airport,Freiburg,Germany,\N,EDTF,48.022777557400005,7.83249998093,Europe
Mengen-Hohentengen Airport,Mengen,Germany,\N,EDTM,48.053890228271484,9.372777938842773,Europe
Adolf Würth Airport,Schwaebisch Hall,Germany,\N,EDTY,49.1183319092,9.783888816829998,Europe
Finsterwalde/Schacksdorf Airport,Soest,Germany,\N,EDUS,51.607498,13.743611,Europe
Braunschweig-Wolfsburg Airport,Braunschweig,Germany,BWE,EDVE,52.319199,10.5561,Europe
Kassel-Calden Airport,Kassel,Germany,KSF,EDVK,51.417273,9.384967,Europe
Hildesheim Airport,Hildesheim,Germany,\N,EDVM,52.18138885498047,9.946389198303223,Europe
Bremerhaven Airport,Bremerhaven,Germany,BRV,EDWB,53.506943,8.572778,Europe
Emden Airport,Emden,Germany,EME,EDWE,53.391109,7.2275,Europe
Leer-Papenburg Airport,Leer,Germany,\N,EDWF,53.271942138671875,7.441667079925537,Europe
Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,WVN,EDWI,53.502220153808594,8.05222225189209,Europe
Borkum Airport,Borkum,Germany,BMK,EDWR,53.59639,6.709167,Europe
Norderney Airport,Norderney,Germany,NRD,EDWY,53.70694351196289,7.230000019073486,Europe
Flensburg-Schäferhaus Airport,Flensburg,Germany,FLF,EDXF,54.77333450317383,9.378889083862305,Europe
Rendsburg-Schachtholm Airport,Rendsburg,Germany,\N,EDXR,54.220001220703125,9.599444389343262,Europe
Westerland Sylt Airport,Westerland,Germany,GWT,EDXW,54.9132003784,8.34047031403,Europe
Ämari Air Base,Armari Air Force Base,Estonia,\N,EEEI,59.26029968261719,24.208499908447266,Europe
Kärdla Airport,Kardla,Estonia,KDL,EEKA,58.99079895019531,22.830699920654297,Europe
Kuressaare Airport,Kuressaare,Estonia,URE,EEKE,58.22990036010742,22.50950050354004,Europe
Pärnu Airport,Parnu,Estonia,EPU,EEPU,58.41899871826172,24.47279930114746,Europe
Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,EETN,59.41329956049999,24.832799911499997,Europe
Tartu Airport,Tartu,Estonia,TAY,EETU,58.3074989319,26.690399169900004,Europe
Enontekio Airport,Enontekio,Finland,ENF,EFET,68.362602233887,23.424299240112,Europe
Eura Airport,Eura,Finland,\N,EFEU,61.1161003112793,22.201400756835938,Europe
Halli Airport,Halli,Finland,KEV,EFHA,61.856039,24.786686,Europe
Helsinki Malmi Airport,Helsinki,Finland,HEM,EFHF,60.254600524902344,25.042800903320312,Europe
Helsinki Vantaa Airport,Helsinki,Finland,HEL,EFHK,60.317199707031,24.963300704956,Europe
Hameenkyro Airport,Hameenkyro,Finland,\N,EFHM,61.689701080322266,23.073699951171875,Europe
Hanko Airport,Hanko,Finland,\N,EFHN,59.848899841308594,23.083599090576172,Europe
Hyvinkää Airfield,Hyvinkaa,Finland,HYV,EFHV,60.6543998718,24.8810997009,Europe
Kiikala Airport,Kikala,Finland,\N,EFIK,60.4625015259,23.6525001526,Europe
Immola Airport,Immola,Finland,\N,EFIM,61.24919891357422,28.90369987487793,Europe
Kitee Airport,Kitee,Finland,KTQ,EFIT,62.1661,30.073601,Europe
Ivalo Airport,Ivalo,Finland,IVL,EFIV,68.607299804688,27.405300140381,Europe
Joensuu Airport,Joensuu,Finland,JOE,EFJO,62.662899017334,29.607500076294,Europe
Jyvaskyla Airport,Jyvaskyla,Finland,JYV,EFJY,62.399501800537,25.678300857544,Europe
Kauhava Airport,Kauhava,Finland,KAU,EFKA,63.127102,23.051399,Europe
Kemi-Tornio Airport,Kemi,Finland,KEM,EFKE,65.778701782227,24.582099914551,Europe
Kajaani Airport,Kajaani,Finland,KAJ,EFKI,64.285499572754,27.692399978638,Europe
Kauhajoki Airport,Kauhajoki,Finland,KHJ,EFKJ,62.4625015259,22.3931007385,Europe
Kokkola-Pietarsaari Airport,Kruunupyy,Finland,KOK,EFKK,63.721199035645,23.143100738525,Europe
Kemijarvi Airport,Kemijarvi,Finland,\N,EFKM,66.712898,27.156799,Europe
Kuusamo Airport,Kuusamo,Finland,KAO,EFKS,65.987602233887,29.239400863647,Europe
Kittilä Airport,Kittila,Finland,KTT,EFKT,67.700996398926,24.846799850464,Europe
Kuopio Airport,Kuopio,Finland,KUO,EFKU,63.007099151611,27.797800064087,Europe
Lahti Vesivehmaa Airport,Vesivehmaa,Finland,QLF,EFLA,61.144199,25.693501,Europe
Lappeenranta Airport,Lappeenranta,Finland,LPP,EFLP,61.044601,28.144743,Europe
Mariehamn Airport,Mariehamn,Finland,MHQ,EFMA,60.122200012207,19.898199081421,Europe
Menkijarvi Airport,Menkijarvi,Finland,\N,EFME,62.94670104980469,23.51889991760254,Europe
Mikkeli Airport,Mikkeli,Finland,MIK,EFMI,61.6866,27.201799,Europe
Nummela Airport,Nummela,Finland,\N,EFNU,60.333900451699996,24.2964000702,Europe
Oulu Airport,Oulu,Finland,OUL,EFOU,64.930099487305,25.354600906372,Europe
Piikajarvi Airport,Piikajarvi,Finland,\N,EFPI,61.245601654052734,22.19339942932129,Europe
Pori Airport,Pori,Finland,POR,EFPO,61.461700439453,21.799999237061,Europe
Pudasjärvi Airport,Pudasjarvi,Finland,\N,EFPU,65.4021987915,26.946899414100002,Europe
Pyhäsalmi Airport,Pyhasalmi,Finland,\N,EFPY,63.7318992615,25.926300048799998,Europe
Raahe Pattijoki Airport,Pattijoki,Finland,\N,EFRH,64.6881027222,24.6958007812,Europe
Rantasalmi Airport,Rantasalmi,Finland,\N,EFRN,62.0654983521,28.3565006256,Europe
Rovaniemi Airport,Rovaniemi,Finland,RVN,EFRO,66.564796447754,25.830400466919,Europe
Rayskala Airport,Rayskala,Finland,\N,EFRY,60.74470138549805,24.107799530029297,Europe
Savonlinna Airport,Savonlinna,Finland,SVL,EFSA,61.943099975586,28.945100784302,Europe
Selanpaa Airport,Selanpaa,Finland,\N,EFSE,61.062400817871094,26.798900604248047,Europe
Sodankyla Airport,Sodankyla,Finland,SOT,EFSO,67.3949966431,26.6191005707,Europe
Tampere-Pirkkala Airport,Tampere,Finland,TMP,EFTP,61.414100646973,23.604400634766,Europe
Teisko Airport,Teisko,Finland,\N,EFTS,61.7733,24.027,Europe
Turku Airport,Turku,Finland,TKU,EFTU,60.514099121094,22.262800216675,Europe
Utti Air Base,Utti,Finland,UTI,EFUT,60.89640045166,26.938400268555,Europe
Vaasa Airport,Vaasa,Finland,VAA,EFVA,63.050701141357,21.762199401855,Europe
Varkaus Airport,Varkaus,Finland,VRK,EFVR,62.171100616455,27.868600845337,Europe
Ylivieska Airfield,Ylivieska-raudaskyla,Finland,YLI,EFYL,64.0547222,24.7252778,Europe
Belfast International Airport,Belfast,United Kingdom,BFS,EGAA,54.6575012207,-6.2158298492399995,Europe
St Angelo Airport,Enniskillen,United Kingdom,ENK,EGAB,54.39889907836914,-7.651669979095459,Europe
George Best Belfast City Airport,Belfast,United Kingdom,BHD,EGAC,54.618099212646484,-5.872499942779541,Europe
City of Derry Airport,Londonderry,United Kingdom,LDY,EGAE,55.04280090332031,-7.161109924316406,Europe
Birmingham International Airport,Birmingham,United Kingdom,BHX,EGBB,52.453899383499994,-1.74802994728,Europe
Coventry Airport,Coventry,United Kingdom,CVT,EGBE,52.3697013855,-1.4797199964499999,Europe
Leicester Airport,Leicester,United Kingdom,\N,EGBG,52.6077995300293,-1.03193998336792,Europe
Gloucestershire Airport,Golouchestershire,United Kingdom,GLO,EGBJ,51.89419937133789,-2.167220115661621,Europe
Wolverhampton Halfpenny Green Airport,Halfpenny Green,United Kingdom,\N,EGBO,52.51750183105469,-2.2594399452209473,Europe
Cotswold Airport,Pailton,United Kingdom,GBA,EGBP,51.668095,-2.05694,Europe
Turweston Airport,Turweston,United Kingdom,\N,EGBT,52.0407981873,-1.09555995464,Europe
Wellesbourne Mountford Airport,Wellesbourne,United Kingdom,\N,EGBW,52.19219970703125,-1.6144399642944336,Europe
Manchester Airport,Manchester,United Kingdom,MAN,EGCC,53.35369873046875,-2.2749500274658203,Europe
Manchester Woodford Airport,Woodfort,United Kingdom,\N,EGCD,53.3381,-2.14889,Europe
Royal Marines Base Chivenor Airport,Chivenor,United Kingdom,\N,EGDC,51.08720016479492,-4.1503400802612305,Europe
Newquay Cornwall Airport,Newquai,United Kingdom,NQY,EGHQ,50.44060134887695,-4.995409965515137,Europe
RAF Lyneham,Lyneham,United Kingdom,LYE,EGDL,51.5051,-1.99343,Europe
MoD Boscombe Down Airport,Boscombe Down,United Kingdom,\N,EGDM,51.152198791503906,-1.7474100589752197,Europe
RNAS Culdrose,Culdrose,United Kingdom,\N,EGDR,50.08610153198242,-5.255710124969482,Europe
MoD St. Athan,St. Athan,United Kingdom,\N,EGDX,51.4048,-3.43575,Europe
RNAS Yeovilton,Yeovilton,United Kingdom,YEO,EGDY,51.0093994140625,-2.638819932937622,Europe
Haverfordwest Airport,Haverfordwest,United Kingdom,HAW,EGFE,51.833099365234375,-4.9611101150512695,Europe
Cardiff International Airport,Cardiff,United Kingdom,CWL,EGFF,51.39670181274414,-3.343329906463623,Europe
Swansea Airport,Swansea,United Kingdom,SWS,EGFH,51.60530090332031,-4.0678300857543945,Europe
Bristol Airport,Bristol,United Kingdom,BRS,EGGD,51.382702,-2.71909,Europe
Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,EGGP,53.33359909057617,-2.849720001220703,Europe
London Luton Airport,London,United Kingdom,LTN,EGGW,51.874698638916016,-0.36833301186561584,Europe
Plymouth City Airport,Plymouth,United Kingdom,PLH,EGHD,50.422798,-4.10583,Europe
Bournemouth Airport,Bournemouth,United Kingdom,BOH,EGHH,50.779998779296875,-1.8424999713897705,Europe
Southampton Airport,Southampton,United Kingdom,SOU,EGHI,50.95029830932617,-1.3567999601364136,Europe
Lasham Airport,Lasham,United Kingdom,QLA,EGHL,51.187198638916016,-1.0334999561309814,Europe
Alderney Airport,Alderney,Guernsey,ACI,EGJA,49.706104,-2.21472,Europe
Guernsey Airport,Guernsey,Guernsey,GCI,EGJB,49.435001373291016,-2.6019699573516846,Europe
Jersey Airport,Jersey,Jersey,JER,EGJJ,49.20790100097656,-2.195509910583496,Europe
Shoreham Airport,Shoreham By Sea,United Kingdom,ESH,EGKA,50.835602,-0.297222,Europe
London Biggin Hill Airport,Biggin Hill,United Kingdom,BQH,EGKB,51.33079910279999,0.0324999988079,Europe
London Gatwick Airport,London,United Kingdom,LGW,EGKK,51.148102,-0.190278,Europe
London City Airport,London,United Kingdom,LCY,EGLC,51.505299,0.055278,Europe
Farnborough Airport,Farnborough,United Kingdom,FAB,EGLF,51.2757987976,-0.776332974434,Europe
Chalgrove Airport,Chalsgrove,United Kingdom,\N,EGLJ,51.67610168457031,-1.0808299779891968,Europe
Blackbushe Airport,Blackbushe,United Kingdom,BBS,EGLK,51.32389831542969,-0.8475000262260437,Europe
London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,Europe
Southend Airport,Southend,United Kingdom,SEN,EGMC,51.5713996887207,0.6955559849739075,Europe
Lydd Airport,Lydd,United Kingdom,LYX,EGMD,50.95610046386719,0.9391670227050781,Europe
Kent International Airport,Manston,United Kingdom,MSE,EGMH,51.342201,1.34611,Europe
Brough Airport,Brough,United Kingdom,\N,EGNB,53.7197,-0.566333,Europe
Carlisle Airport,Carlisle,United Kingdom,CAX,EGNC,54.9375,-2.8091700077056885,Europe
Retford Gamston Airport,Repton,United Kingdom,\N,EGNE,53.280601501464844,-0.9513890147209167,Europe
Blackpool International Airport,Blackpool,United Kingdom,BLK,EGNH,53.77170181274414,-3.0286099910736084,Europe
Humberside Airport,Humberside,United Kingdom,HUY,EGNJ,53.57440185546875,-0.350832998752594,Europe
Barrow Walney Island Airport,Barrow Island,United Kingdom,BWF,EGNL,54.1286111,-3.2675,Europe
